L,scheme,dtype,interp,boundary_mode,oob_policy,value_repr,batch_size,threads_torch,threads_numba,float_accuracy_mean,float_f1_mean,float_roc_auc_mean,float_pr_auc_mean,lut_numpy_accuracy_mean,lut_numpy_f1_mean,lut_numpy_roc_auc_mean,lut_numpy_pr_auc_mean,lut_numba_accuracy_mean,lut_numba_f1_mean,lut_numba_roc_auc_mean,lut_numba_pr_auc_mean,float_ms_per_sample_mean,lut_numpy_ms_per_sample_mean,lut_numba_ms_per_sample_mean,lut_numpy_e2e_ms_per_sample_mean,lut_numba_e2e_ms_per_sample_mean,float_total_bytes_mean,lut_total_bytes_mean,lut_q_table_bytes_mean,lut_scale_bytes_mean,lut_y_min_bytes_mean,lut_knots_bytes_mean,float_accuracy_std,float_f1_std,float_roc_auc_std,float_pr_auc_std,lut_numpy_accuracy_std,lut_numpy_f1_std,lut_numpy_roc_auc_std,lut_numpy_pr_auc_std,lut_numba_accuracy_std,lut_numba_f1_std,lut_numba_roc_auc_std,lut_numba_pr_auc_std,float_ms_per_sample_std,lut_numpy_ms_per_sample_std,lut_numba_ms_per_sample_std,lut_numpy_e2e_ms_per_sample_std,lut_numba_e2e_ms_per_sample_std,float_total_bytes_std,lut_total_bytes_std,lut_q_table_bytes_std,lut_scale_bytes_std,lut_y_min_bytes_std,lut_knots_bytes_std
4,symmetric,int8,linear,half_open,zero_spline,spline_component,1,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9886184139348696,0.9887163205766261,0.9989368554550826,0.9988591999195945,0.9886184139348696,0.9887163205766261,0.9989368570937929,0.9988592032409912,147.80062604025005,7.689641440287232,0.025114319659769534,165.08663900196552,164.62807100266218,200368.0,266256.0,133056.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00683353868301,0.15031433461262286,0.0006018903891497039,0.955004529944357,3.8420897771283693,0.0,0.0,0.0,0.0,0.0,0.0
4,symmetric,int8,linear,half_open,zero_spline,spline_component,256,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9886184139348696,0.9887163205766261,0.9989368554550826,0.9988591999195945,0.9886184139348696,0.9887163205766261,0.9989368570937929,0.9988592032409912,0.8304839632819494,0.06786830468809057,0.013458540233841632,0.6790268945405842,0.645186773435853,200368.0,266256.0,133056.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008480920649190664,0.0020983540614783252,0.000523083248898037,0.0069374933527872615,0.007128830584336452,0.0,0.0,0.0,0.0,0.0,0.0
8,asymmetric,uint8,linear,closed,clip_x,spline_component,1,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9894839337877313,0.9895584917821463,0.99905284874007,0.9989945011988975,0.9894839337877313,0.9895584917821463,0.9990528482718674,0.9989945011265838,147.12517440002412,6.7632784802466634,0.025025599822402,164.92360699921846,161.84299299959093,200368.0,399312.0,266112.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.488241191090707,0.07292948468266801,0.0004156353969743013,2.1368658269291814,1.2375522485688117,0.0,0.0,0.0,0.0,0.0,0.0
8,asymmetric,uint8,linear,closed,clip_x,spline_component,256,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9894839337877313,0.9895584917821463,0.99905284874007,0.9989945011988975,0.9894839337877313,0.9895584917821463,0.9990528482718674,0.9989945011265838,0.8364627761711745,0.061106217186534195,0.01300242655997863,0.6827489218812843,0.652951382817264,200368.0,399312.0,266112.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01982767124427522,0.0007154659325365047,0.0001709985332446254,0.018085214386846894,0.012414997997647084,0.0,0.0,0.0,0.0,0.0,0.0
8,asymmetric,uint8,linear,closed,zero_spline,spline_component,1,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9894839337877313,0.9895584917821463,0.9990527977059556,0.9989944396683382,0.9894839337877313,0.9895584917821463,0.9990527977059557,0.9989944395820771,146.51297859996558,7.413116880133748,0.025489240325987338,164.70977699384093,162.95706799719483,200368.0,399312.0,266112.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8284157900326599,0.04725855606263915,0.0006604985623139455,1.8410680678477294,1.0023979561944256,0.0,0.0,0.0,0.0,0.0,0.0
8,asymmetric,uint8,linear,closed,zero_spline,spline_component,256,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9894839337877313,0.9895584917821463,0.9990527977059556,0.9989944396683382,0.9894839337877313,0.9895584917821463,0.9990527977059557,0.9989944395820771,0.8476168144534313,0.06578446601633914,0.012909799999761162,0.6812045624974417,0.6466498866939219,200368.0,399312.0,266112.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04023941475941969,0.00035580906349665895,0.00012494695250987208,0.002543985048986486,0.006479421082826078,0.0,0.0,0.0,0.0,0.0,0.0
8,asymmetric,uint8,linear,half_open,clip_x,spline_component,1,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9894839337877313,0.9895584917821463,0.99905284874007,0.9989945011988974,0.9894839337877313,0.9895584917821463,0.9990528482718674,0.9989945011265838,146.7343830399215,6.975102679990232,0.024836079962551594,164.52049599494785,162.70600699353963,200368.0,399312.0,266112.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7771473359314998,0.07168130865758446,0.0002132752081468662,1.6502353662592013,1.393785373887336,0.0,0.0,0.0,0.0,0.0,0.0
8,asymmetric,uint8,linear,half_open,clip_x,spline_component,256,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9894839337877313,0.9895584917821463,0.99905284874007,0.9989945011988974,0.9894839337877313,0.9895584917821463,0.9990528482718674,0.9989945011265838,0.8334731535178435,0.061887848045444116,0.012986249999812571,0.6784943789170939,0.6480459218619217,200368.0,399312.0,266112.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012435805338811067,0.0005222519821904018,0.00011260562453368807,0.003405494042717192,0.002205538937525996,0.0,0.0,0.0,0.0,0.0,0.0
8,asymmetric,uint8,linear,half_open,zero_spline,spline_component,1,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9894839337877313,0.9895584917821463,0.9990527977059556,0.9989944396683382,0.9894839337877313,0.9895584917821463,0.9990527977059557,0.9989944395820771,146.29612504001707,7.694883400015533,0.028332119807600975,165.99565600510687,161.70954500325024,200368.0,399312.0,266112.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3901780578175955,0.13700034971860056,0.007459225059153698,2.8953339786236145,1.5064116085662498,0.0,0.0,0.0,0.0,0.0,0.0
8,asymmetric,uint8,linear,half_open,zero_spline,spline_component,256,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9894839337877313,0.9895584917821463,0.9990527977059556,0.9989944396683382,0.9894839337877313,0.9895584917821463,0.9990527977059557,0.9989944395820771,0.8286885855468427,0.06714506249772967,0.013032047267188318,0.6861780429790088,0.6462044335967221,200368.0,399312.0,266112.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00957569994886015,0.0007178125174391864,0.00013002437108659083,0.011528554909031343,0.002913436836298022,0.0,0.0,0.0,0.0,0.0,0.0
8,symmetric,int8,linear,closed,clip_x,spline_component,1,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9894839337877313,0.9895584917821463,0.9990530126110799,0.9989946845983482,0.9894839337877313,0.9895584917821463,0.9990530126110799,0.9989946843348712,146.02318835984914,6.753982760198414,0.026142880134284497,164.1292339982465,162.05327600240707,200368.0,399312.0,266112.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.250696307990641,0.08066016018881605,0.0023619365895940357,2.4058009945326395,1.3674356724490349,0.0,0.0,0.0,0.0,0.0,0.0
8,symmetric,int8,linear,closed,clip_x,spline_component,256,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9894839337877313,0.9895584917821463,0.9990530126110799,0.9989946845983482,0.9894839337877313,0.9895584917821463,0.9990530126110799,0.9989946843348712,0.8319319847669249,0.06128453398196143,0.013073646874545375,0.6765693476518209,0.6471494765719399,200368.0,399312.0,266112.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009052850176467158,0.0003849854835799873,4.923930547354234e-05,0.006693635612496301,0.006658066660856767,0.0,0.0,0.0,0.0,0.0,0.0
8,symmetric,int8,linear,closed,zero_spline,spline_component,1,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9894839337877313,0.9895584917821463,0.9990530126110799,0.9989946845983482,0.9894839337877313,0.9895584917821463,0.9990530126110799,0.9989946843348712,146.68434547986834,7.469004959985614,0.028082040138542652,164.43545500282198,162.87650499958545,200368.0,399312.0,266112.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7833997408381626,0.16225913946502266,0.006537637331463323,2.1038333919539824,3.2338748168932754,0.0,0.0,0.0,0.0,0.0,0.0
8,symmetric,int8,linear,closed,zero_spline,spline_component,256,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9894839337877313,0.9895584917821463,0.9990530126110799,0.9989946845983482,0.9894839337877313,0.9895584917821463,0.9990530126110799,0.9989946843348712,0.8338198636720335,0.06595738515534322,0.013334421484614722,0.6817004844015173,0.65190141016501,200368.0,399312.0,266112.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010402647497239653,0.000636001610178272,0.000551683801415864,0.0068556623691733275,0.010724747153334569,0.0,0.0,0.0,0.0,0.0,0.0
8,symmetric,int8,linear,half_open,clip_x,spline_component,1,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9894839337877313,0.9895584917821463,0.9990530126110799,0.9989946845983482,0.9894839337877313,0.9895584917821463,0.9990530126110799,0.9989946842404038,146.5752562398091,6.9788100400939586,0.024888879805803298,164.98276700265706,162.29496700223535,200368.0,399312.0,266112.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9375045874367292,0.05203802358232377,0.00020592612431553187,0.7741043981393962,1.2440012654506607,0.0,0.0,0.0,0.0,0.0,0.0
8,symmetric,int8,linear,half_open,clip_x,spline_component,256,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9894839337877313,0.9895584917821463,0.9990530126110799,0.9989946845983482,0.9894839337877313,0.9895584917821463,0.9990530126110799,0.9989946842404038,0.8363805988265085,0.06228608202764008,0.013226554687207681,0.6755950312435743,0.6463554140464112,200368.0,399312.0,266112.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009397601119788547,0.0006013962250148223,0.0002060692686791477,0.007302022270747051,0.00317853158606384,0.0,0.0,0.0,0.0,0.0,0.0
8,symmetric,int8,linear,half_open,zero_spline,spline_component,1,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9894839337877313,0.9895584917821463,0.9990530126110799,0.9989946845983482,0.9894839337877313,0.9895584917821463,0.9990530126110799,0.9989946843348712,147.72638272028416,7.718197680264711,0.02555500026792288,164.9661170039326,161.9644660037011,200368.0,399312.0,266112.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.134596239428136,0.11023372858021924,0.0009010866423991355,1.0681373639031015,1.2078033235714356,0.0,0.0,0.0,0.0,0.0,0.0
8,symmetric,int8,linear,half_open,zero_spline,spline_component,256,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9894839337877313,0.9895584917821463,0.9990530126110799,0.9989946845983482,0.9894839337877313,0.9895584917821463,0.9990530126110799,0.9989946843348712,0.833253907814651,0.06709393632809224,0.013182187107304344,0.683495027369645,0.6557739140589547,200368.0,399312.0,266112.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00744597584506111,0.0006370355296474921,0.00023682776575377582,0.005157241921576463,0.017866835846015994,0.0,0.0,0.0,0.0,0.0,0.0
16,asymmetric,uint8,linear,closed,clip_x,spline_component,1,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9896029427674996,0.9896701099633456,0.999085922591853,0.9990319009255246,0.9896029427674996,0.9896701099633456,0.999085922591853,0.9990319007042305,146.5365352800116,6.726593920215964,0.02539656013250351,165.93001299537718,163.3319569984451,200368.0,665424.0,532224.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.786488796601776,0.04773499529910882,0.0003697869341242549,1.8843052811292236,1.407585359743242,0.0,0.0,0.0,0.0,0.0,0.0
16,asymmetric,uint8,linear,closed,clip_x,spline_component,256,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9896029427674996,0.9896701099633456,0.999085922591853,0.9990319009255246,0.9896029427674996,0.9896701099633456,0.999085922591853,0.9990319007042305,0.8833665601559915,0.06146410195287899,0.013520432423320017,0.6872467851280817,0.6610750468826154,200368.0,665424.0,532224.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1033482358851227,0.0008998789384668315,0.00043694558204447116,0.006288418487128354,0.016230967890501234,0.0,0.0,0.0,0.0,0.0,0.0
16,asymmetric,uint8,linear,closed,zero_spline,spline_component,1,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9896029427674996,0.9896701099633456,0.9990859366379399,0.9990319135157615,0.9896029427674996,0.9896701099633456,0.9990859366379399,0.9990319135412872,147.43355972021817,7.468768719770014,0.025008879974484442,167.52897600177675,164.78188099339604,200368.0,665424.0,532224.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6652963673707926,0.08912330157976232,0.00022911126401972294,2.5275241819643024,2.7661642361266487,0.0,0.0,0.0,0.0,0.0,0.0
16,asymmetric,uint8,linear,closed,zero_spline,spline_component,256,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9896029427674996,0.9896701099633456,0.9990859366379399,0.9990319135157615,0.9896029427674996,0.9896701099633456,0.9990859366379399,0.9990319135412872,0.8345141492191033,0.06650222343705536,0.013823254686940345,0.6919118554833403,0.6513376250040892,200368.0,665424.0,532224.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006180680699888192,0.0009774754529889664,0.0008206787835073063,0.010638961440939213,0.0032239508089400453,0.0,0.0,0.0,0.0,0.0,0.0
16,asymmetric,uint8,linear,half_open,clip_x,spline_component,1,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9896029427674996,0.9896701099633456,0.999085922591853,0.9990319009255246,0.9896029427674996,0.9896701099633456,0.999085922591853,0.9990319007042305,147.125273280032,7.0790558002889155,0.026127879880368708,166.6819900041446,164.7085030004382,200368.0,665424.0,532224.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4101316497679337,0.0799179311913609,0.0010391076655499659,2.1110755385360256,2.8407126988786455,0.0,0.0,0.0,0.0,0.0,0.0
16,asymmetric,uint8,linear,half_open,clip_x,spline_component,256,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9896029427674996,0.9896701099633456,0.999085922591853,0.9990319009255246,0.9896029427674996,0.9896701099633456,0.999085922591853,0.9990319007042305,0.8339031316390901,0.06250226601332542,0.01344972226615937,0.6881428398628486,0.6636971562329563,200368.0,665424.0,532224.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006952458826222298,0.001005983877054636,0.00012940901961046961,0.010918548823187314,0.007996647849138453,0.0,0.0,0.0,0.0,0.0,0.0
16,asymmetric,uint8,linear,half_open,zero_spline,spline_component,1,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9896029427674996,0.9896701099633456,0.9990859366379399,0.9990319135157615,0.9896029427674996,0.9896701099633456,0.9990859366379399,0.9990319135412872,147.62110895998777,7.735021119751036,0.026380559988319875,167.39988599903882,164.1261819936335,200368.0,665424.0,532224.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6180309069863437,0.0651884543518802,0.0010086070113378969,1.5276914147119214,1.3971758881323373,0.0,0.0,0.0,0.0,0.0,0.0
16,asymmetric,uint8,linear,half_open,zero_spline,spline_component,256,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9896029427674996,0.9896701099633456,0.9990859366379399,0.9990319135157615,0.9896029427674996,0.9896701099633456,0.9990859366379399,0.9990319135412872,0.8374022585940111,0.06817841132760805,0.013473762106514187,0.6938689570233691,0.6563091015596001,200368.0,665424.0,532224.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007837460613406143,0.002564760808503845,0.00015824818386427083,0.007998084250774803,0.0046175038186099466,0.0,0.0,0.0,0.0,0.0,0.0
16,symmetric,int8,linear,closed,clip_x,spline_component,1,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9896029427674996,0.9896701099633456,0.9990867279008151,0.9990328672540946,0.9896029427674996,0.9896701099633456,0.9990867279008151,0.9990328668762254,146.40359468013048,6.7916732801124455,0.02578080017119646,165.84532001055777,163.11669300775975,200368.0,665424.0,532224.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9175707357162322,0.044866478469934336,0.0004508486945057672,1.5757853030431954,1.2556131971721658,0.0,0.0,0.0,0.0,0.0,0.0
16,symmetric,int8,linear,closed,clip_x,spline_component,256,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9896029427674996,0.9896701099633456,0.9990867279008151,0.9990328672540946,0.9896029427674996,0.9896701099633456,0.9990867279008151,0.9990328668762254,0.831700475393518,0.06106076562355156,0.013532495702747838,0.6806485625020287,0.6482126757509832,200368.0,665424.0,532224.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038342571083321655,0.0006485682472239094,8.742258424365499e-05,0.005216612227763475,0.002163736419006636,0.0,0.0,0.0,0.0,0.0,0.0
16,symmetric,int8,linear,closed,zero_spline,spline_component,1,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9896029427674996,0.9896701099633456,0.9990867279008151,0.9990328672540946,0.9896029427674996,0.9896701099633456,0.9990867279008151,0.9990328668762254,147.3327052799985,7.4757886800915,0.029120320081710817,166.006697001867,163.66911199409515,200368.0,665424.0,532224.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8569662070092394,0.08809981280130759,0.007459652221169497,1.8258791536527212,1.0710735931864557,0.0,0.0,0.0,0.0,0.0,0.0
16,symmetric,int8,linear,closed,zero_spline,spline_component,256,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9896029427674996,0.9896701099633456,0.9990867279008151,0.9990328672540946,0.9896029427674996,0.9896701099633456,0.9990867279008151,0.9990328668762254,0.9101751890630112,0.07437232187112386,0.014807962108534412,0.7335114062516368,0.6662393359511043,200368.0,665424.0,532224.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16892487612662027,0.01789182606335752,0.0027976811880298775,0.0977673850910263,0.0259813801331646,0.0,0.0,0.0,0.0,0.0,0.0
16,symmetric,int8,linear,half_open,clip_x,spline_component,1,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9896029427674996,0.9896701099633456,0.9990867279008151,0.9990328672540946,0.9896029427674996,0.9896701099633456,0.9990867279008151,0.9990328668762254,147.0318369999528,7.073308559879661,0.026827199943363668,168.6564279999584,165.18307899590582,200368.0,665424.0,532224.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90642795806331,0.12991166355140418,0.0018815050102491688,1.6367858083583642,2.2053877683900027,0.0,0.0,0.0,0.0,0.0,0.0
16,symmetric,int8,linear,half_open,clip_x,spline_component,256,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9896029427674996,0.9896701099633456,0.9990867279008151,0.9990328672540946,0.9896029427674996,0.9896701099633456,0.9990867279008151,0.9990328668762254,0.836805118358825,0.06224101210864319,0.013633382424814044,0.6853417929778516,0.6587070703244535,200368.0,665424.0,532224.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007505838851201897,0.0006108381686454128,0.00038014070279328033,0.006594513357533448,0.010071671472501377,0.0,0.0,0.0,0.0,0.0,0.0
16,symmetric,int8,linear,half_open,zero_spline,spline_component,1,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9896029427674996,0.9896701099633456,0.9990867279008151,0.9990328672540946,0.9896029427674996,0.9896701099633456,0.9990867279008151,0.9990328668762254,146.83451164029537,7.6809652397409085,0.026318559795618056,168.20743300486356,163.65549999754876,200368.0,665424.0,532224.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2667548302794596,0.08364569262107979,0.0010855817624170546,6.543219781878199,1.12865842914747,0.0,0.0,0.0,0.0,0.0,0.0
16,symmetric,int8,linear,half_open,zero_spline,spline_component,256,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9896029427674996,0.9896701099633456,0.9990867279008151,0.9990328672540946,0.9896029427674996,0.9896701099633456,0.9990867279008151,0.9990328668762254,0.8323521554702893,0.06759871562644548,0.01372557734248403,0.688620667970099,0.6561046992283082,200368.0,665424.0,532224.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005008043887234545,0.0002763660726414427,0.00028217592577588153,0.002008609345984079,0.010507045665873052,0.0,0.0,0.0,0.0,0.0,0.0
32,asymmetric,uint8,linear,closed,clip_x,spline_component,1,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9896894947527859,0.9897527983570068,0.9990972133044205,0.999044011952067,0.9896894947527859,0.9897527983570068,0.9990972133044205,0.9990440119404308,183.28371407985688,8.324491280131042,0.03273332007229328,214.18174699880183,201.83533299714327,200368.0,1197648.0,1064448.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.86555034057675,2.1425242766240165,0.009696389934478125,62.638133916098965,47.49561045498905,0.0,0.0,0.0,0.0,0.0,0.0
32,asymmetric,uint8,linear,closed,clip_x,spline_component,256,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9896894947527859,0.9897527983570068,0.9990972133044205,0.999044011952067,0.9896894947527859,0.9897527983570068,0.9990972133044205,0.9990440119404308,1.0089623335934448,0.08149990625315695,0.017162387108328403,0.8915271640762512,0.8552630820486229,200368.0,1197648.0,1064448.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241007660583697,0.03051349598995896,0.005374498230352766,0.27960273075697795,0.2567113459258379,0.0,0.0,0.0,0.0,0.0,0.0
32,asymmetric,uint8,linear,closed,zero_spline,spline_component,1,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9896894947527859,0.9897527983570068,0.9990972114316088,0.9990440096513415,0.9896894947527859,0.9897527983570068,0.9990972114316088,0.9990440094887326,177.10976275987923,8.89012968018651,0.03513119984418154,200.16819399781525,195.39116800297052,200368.0,1197648.0,1064448.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.05842524585404,1.9623863676062154,0.01570843765093539,41.32337065742672,38.98897620354476,0.0,0.0,0.0,0.0,0.0,0.0
32,asymmetric,uint8,linear,closed,zero_spline,spline_component,256,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9896894947527859,0.9897527983570068,0.9990972114316088,0.9990440096513415,0.9896894947527859,0.9897527983570068,0.9990972114316088,0.9990440094887326,0.9991211347642093,0.0798758695309516,0.016102142186355195,0.8357940625137417,0.7976101484382525,200368.0,1197648.0,1064448.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22446936197683756,0.018887522328940046,0.0031567187363676676,0.18211013841544277,0.1809697970793579,0.0,0.0,0.0,0.0,0.0,0.0
32,asymmetric,uint8,linear,half_open,clip_x,spline_component,1,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9896894947527859,0.9897527983570068,0.9990972133044205,0.999044011952067,0.9896894947527859,0.9897527983570068,0.9990972133044205,0.9990440119404308,192.5954072803259,9.158979920111596,0.031241280026733875,219.5705180009827,211.14320600870997,200368.0,1197648.0,1064448.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.67880086450605,3.2173607428282582,0.007712404032152604,70.08239829435273,63.79401585035783,0.0,0.0,0.0,0.0,0.0,0.0
32,asymmetric,uint8,linear,half_open,clip_x,spline_component,256,1,1,0.9899491507086445,0.9900067768897303,0.9991061054136088,0.9990538477962826,0.9896894947527859,0.9897527983570068,0.9990972133044205,0.999044011952067,0.9896894947527859,0.9897527983570068,0.9990972133044205,0.9990440119404308,1.0512937363273522,0.07864423749924754,0.016275192969260388,0.8431958672008477,0.83987659374543,200368.0,1197648.0,1064448.0,66528.0,66528.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2988264605954815,0.023418467347578385,0.0033301862722927554,0.19836218362855074,0.24425766407290975,0.0,0.0,0.0,0.0,0.0,0.0
