status,tag,seed,L,scheme,dtype,interp,boundary_mode,oob_policy,value_repr,calib_split,num_samples,lut_dir,primary_eval_report,build_seconds,error
OK,seed1_L4_asymmetric_uint8_linear_half_open_clip_x_spline_component,1,4,asymmetric,uint8,linear,half_open,clip_x,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L4_asymmetric_uint8_linear_half_open_clip_x_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L4_asymmetric_uint8_linear_half_open_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,15.489,
OK,seed1_L4_asymmetric_uint8_linear_half_open_zero_spline_spline_component,1,4,asymmetric,uint8,linear,half_open,zero_spline,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L4_asymmetric_uint8_linear_half_open_zero_spline_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L4_asymmetric_uint8_linear_half_open_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,15.487,
OK,seed1_L8_symmetric_int8_linear_closed_clip_x_spline_component,1,8,symmetric,int8,linear,closed,clip_x,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L8_symmetric_int8_linear_closed_clip_x_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L8_symmetric_int8_linear_closed_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,15.452,
OK,seed1_L8_symmetric_int8_linear_closed_zero_spline_spline_component,1,8,symmetric,int8,linear,closed,zero_spline,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L8_symmetric_int8_linear_closed_zero_spline_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L8_symmetric_int8_linear_closed_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,15.527,
OK,seed1_L8_symmetric_int8_linear_half_open_clip_x_spline_component,1,8,symmetric,int8,linear,half_open,clip_x,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L8_symmetric_int8_linear_half_open_clip_x_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L8_symmetric_int8_linear_half_open_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,15.677,
OK,seed1_L8_symmetric_int8_linear_half_open_zero_spline_spline_component,1,8,symmetric,int8,linear,half_open,zero_spline,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L8_symmetric_int8_linear_half_open_zero_spline_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L8_symmetric_int8_linear_half_open_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,15.731,
OK,seed1_L8_asymmetric_uint8_linear_closed_clip_x_spline_component,1,8,asymmetric,uint8,linear,closed,clip_x,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L8_asymmetric_uint8_linear_closed_clip_x_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L8_asymmetric_uint8_linear_closed_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,15.512,
OK,seed1_L8_asymmetric_uint8_linear_closed_zero_spline_spline_component,1,8,asymmetric,uint8,linear,closed,zero_spline,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L8_asymmetric_uint8_linear_closed_zero_spline_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L8_asymmetric_uint8_linear_closed_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,15.616,
OK,seed1_L8_asymmetric_uint8_linear_half_open_clip_x_spline_component,1,8,asymmetric,uint8,linear,half_open,clip_x,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L8_asymmetric_uint8_linear_half_open_clip_x_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L8_asymmetric_uint8_linear_half_open_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,15.721,
OK,seed1_L8_asymmetric_uint8_linear_half_open_zero_spline_spline_component,1,8,asymmetric,uint8,linear,half_open,zero_spline,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L8_asymmetric_uint8_linear_half_open_zero_spline_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L8_asymmetric_uint8_linear_half_open_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,15.547,
OK,seed1_L16_symmetric_int8_linear_closed_clip_x_spline_component,1,16,symmetric,int8,linear,closed,clip_x,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_symmetric_int8_linear_closed_clip_x_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_symmetric_int8_linear_closed_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,15.602,
OK,seed1_L16_symmetric_int8_linear_closed_zero_spline_spline_component,1,16,symmetric,int8,linear,closed,zero_spline,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_symmetric_int8_linear_closed_zero_spline_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_symmetric_int8_linear_closed_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,15.597,
OK,seed1_L16_symmetric_int8_linear_half_open_clip_x_spline_component,1,16,symmetric,int8,linear,half_open,clip_x,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_symmetric_int8_linear_half_open_clip_x_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_symmetric_int8_linear_half_open_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,15.589,
OK,seed1_L16_symmetric_int8_linear_half_open_zero_spline_spline_component,1,16,symmetric,int8,linear,half_open,zero_spline,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_symmetric_int8_linear_half_open_zero_spline_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_symmetric_int8_linear_half_open_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,15.673,
OK,seed1_L16_asymmetric_uint8_linear_closed_clip_x_spline_component,1,16,asymmetric,uint8,linear,closed,clip_x,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_asymmetric_uint8_linear_closed_clip_x_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_asymmetric_uint8_linear_closed_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,15.686,
OK,seed1_L16_asymmetric_uint8_linear_closed_zero_spline_spline_component,1,16,asymmetric,uint8,linear,closed,zero_spline,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_asymmetric_uint8_linear_closed_zero_spline_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_asymmetric_uint8_linear_closed_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,15.585,
OK,seed1_L16_asymmetric_uint8_linear_half_open_clip_x_spline_component,1,16,asymmetric,uint8,linear,half_open,clip_x,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_asymmetric_uint8_linear_half_open_clip_x_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_asymmetric_uint8_linear_half_open_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,15.585,
OK,seed1_L16_asymmetric_uint8_linear_half_open_zero_spline_spline_component,1,16,asymmetric,uint8,linear,half_open,zero_spline,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_asymmetric_uint8_linear_half_open_zero_spline_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_asymmetric_uint8_linear_half_open_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,15.531,
OK,seed1_L32_symmetric_int8_linear_closed_clip_x_spline_component,1,32,symmetric,int8,linear,closed,clip_x,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L32_symmetric_int8_linear_closed_clip_x_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L32_symmetric_int8_linear_closed_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,15.892,
OK,seed1_L32_symmetric_int8_linear_closed_zero_spline_spline_component,1,32,symmetric,int8,linear,closed,zero_spline,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L32_symmetric_int8_linear_closed_zero_spline_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L32_symmetric_int8_linear_closed_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,15.736,
OK,seed1_L32_symmetric_int8_linear_half_open_clip_x_spline_component,1,32,symmetric,int8,linear,half_open,clip_x,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L32_symmetric_int8_linear_half_open_clip_x_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L32_symmetric_int8_linear_half_open_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,15.967,
OK,seed1_L32_symmetric_int8_linear_half_open_zero_spline_spline_component,1,32,symmetric,int8,linear,half_open,zero_spline,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L32_symmetric_int8_linear_half_open_zero_spline_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L32_symmetric_int8_linear_half_open_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,15.970,
OK,seed1_L32_asymmetric_uint8_linear_closed_clip_x_spline_component,1,32,asymmetric,uint8,linear,closed,clip_x,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L32_asymmetric_uint8_linear_closed_clip_x_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L32_asymmetric_uint8_linear_closed_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,22.743,
OK,seed1_L32_asymmetric_uint8_linear_closed_zero_spline_spline_component,1,32,asymmetric,uint8,linear,closed,zero_spline,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L32_asymmetric_uint8_linear_closed_zero_spline_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L32_asymmetric_uint8_linear_closed_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,23.580,
OK,seed1_L32_asymmetric_uint8_linear_half_open_clip_x_spline_component,1,32,asymmetric,uint8,linear,half_open,clip_x,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L32_asymmetric_uint8_linear_half_open_clip_x_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L32_asymmetric_uint8_linear_half_open_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,22.283,
OK,seed1_L32_asymmetric_uint8_linear_half_open_zero_spline_spline_component,1,32,asymmetric,uint8,linear,half_open,zero_spline,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L32_asymmetric_uint8_linear_half_open_zero_spline_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L32_asymmetric_uint8_linear_half_open_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,26.372,
OK,seed1_L64_symmetric_int8_linear_closed_clip_x_spline_component,1,64,symmetric,int8,linear,closed,clip_x,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L64_symmetric_int8_linear_closed_clip_x_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L64_symmetric_int8_linear_closed_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,28.146,
OK,seed1_L64_symmetric_int8_linear_closed_zero_spline_spline_component,1,64,symmetric,int8,linear,closed,zero_spline,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L64_symmetric_int8_linear_closed_zero_spline_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L64_symmetric_int8_linear_closed_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,27.260,
OK,seed1_L64_symmetric_int8_linear_half_open_clip_x_spline_component,1,64,symmetric,int8,linear,half_open,clip_x,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L64_symmetric_int8_linear_half_open_clip_x_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L64_symmetric_int8_linear_half_open_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,23.520,
OK,seed1_L64_symmetric_int8_linear_half_open_zero_spline_spline_component,1,64,symmetric,int8,linear,half_open,zero_spline,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L64_symmetric_int8_linear_half_open_zero_spline_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L64_symmetric_int8_linear_half_open_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,22.326,
OK,seed1_L64_asymmetric_uint8_linear_closed_clip_x_spline_component,1,64,asymmetric,uint8,linear,closed,clip_x,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L64_asymmetric_uint8_linear_closed_clip_x_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L64_asymmetric_uint8_linear_closed_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,22.195,
OK,seed1_L64_asymmetric_uint8_linear_closed_zero_spline_spline_component,1,64,asymmetric,uint8,linear,closed,zero_spline,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L64_asymmetric_uint8_linear_closed_zero_spline_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L64_asymmetric_uint8_linear_closed_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,24.532,
OK,seed1_L64_asymmetric_uint8_linear_half_open_clip_x_spline_component,1,64,asymmetric,uint8,linear,half_open,clip_x,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L64_asymmetric_uint8_linear_half_open_clip_x_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L64_asymmetric_uint8_linear_half_open_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,22.604,
OK,seed1_L64_asymmetric_uint8_linear_half_open_zero_spline_spline_component,1,64,asymmetric,uint8,linear,half_open,zero_spline,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L64_asymmetric_uint8_linear_half_open_zero_spline_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L64_asymmetric_uint8_linear_half_open_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,23.600,
OK,seed1_L128_symmetric_int8_linear_closed_clip_x_spline_component,1,128,symmetric,int8,linear,closed,clip_x,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L128_symmetric_int8_linear_closed_clip_x_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L128_symmetric_int8_linear_closed_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,24.759,
OK,seed1_L128_symmetric_int8_linear_closed_zero_spline_spline_component,1,128,symmetric,int8,linear,closed,zero_spline,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L128_symmetric_int8_linear_closed_zero_spline_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L128_symmetric_int8_linear_closed_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,24.172,
OK,seed1_L128_symmetric_int8_linear_half_open_clip_x_spline_component,1,128,symmetric,int8,linear,half_open,clip_x,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L128_symmetric_int8_linear_half_open_clip_x_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L128_symmetric_int8_linear_half_open_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,23.545,
OK,seed1_L128_symmetric_int8_linear_half_open_zero_spline_spline_component,1,128,symmetric,int8,linear,half_open,zero_spline,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L128_symmetric_int8_linear_half_open_zero_spline_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L128_symmetric_int8_linear_half_open_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,24.165,
OK,seed1_L128_asymmetric_uint8_linear_closed_clip_x_spline_component,1,128,asymmetric,uint8,linear,closed,clip_x,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L128_asymmetric_uint8_linear_closed_clip_x_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L128_asymmetric_uint8_linear_closed_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,25.101,
OK,seed1_L128_asymmetric_uint8_linear_closed_zero_spline_spline_component,1,128,asymmetric,uint8,linear,closed,zero_spline,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L128_asymmetric_uint8_linear_closed_zero_spline_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L128_asymmetric_uint8_linear_closed_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,25.847,
OK,seed1_L128_asymmetric_uint8_linear_half_open_clip_x_spline_component,1,128,asymmetric,uint8,linear,half_open,clip_x,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L128_asymmetric_uint8_linear_half_open_clip_x_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L128_asymmetric_uint8_linear_half_open_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,17.173,
OK,seed1_L128_asymmetric_uint8_linear_half_open_zero_spline_spline_component,1,128,asymmetric,uint8,linear,half_open,zero_spline,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L128_asymmetric_uint8_linear_half_open_zero_spline_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L128_asymmetric_uint8_linear_half_open_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,17.219,
OK,seed1_L256_symmetric_int8_linear_closed_clip_x_spline_component,1,256,symmetric,int8,linear,closed,clip_x,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L256_symmetric_int8_linear_closed_clip_x_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L256_symmetric_int8_linear_closed_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,18.934,
OK,seed1_L256_symmetric_int8_linear_closed_zero_spline_spline_component,1,256,symmetric,int8,linear,closed,zero_spline,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L256_symmetric_int8_linear_closed_zero_spline_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L256_symmetric_int8_linear_closed_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,18.980,
OK,seed1_L256_symmetric_int8_linear_half_open_clip_x_spline_component,1,256,symmetric,int8,linear,half_open,clip_x,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L256_symmetric_int8_linear_half_open_clip_x_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L256_symmetric_int8_linear_half_open_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,18.896,
OK,seed1_L256_symmetric_int8_linear_half_open_zero_spline_spline_component,1,256,symmetric,int8,linear,half_open,zero_spline,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L256_symmetric_int8_linear_half_open_zero_spline_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L256_symmetric_int8_linear_half_open_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,18.881,
OK,seed1_L256_asymmetric_uint8_linear_closed_clip_x_spline_component,1,256,asymmetric,uint8,linear,closed,clip_x,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L256_asymmetric_uint8_linear_closed_clip_x_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L256_asymmetric_uint8_linear_closed_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,18.931,
OK,seed1_L256_asymmetric_uint8_linear_closed_zero_spline_spline_component,1,256,asymmetric,uint8,linear,closed,zero_spline,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L256_asymmetric_uint8_linear_closed_zero_spline_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L256_asymmetric_uint8_linear_closed_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,19.013,
OK,seed1_L256_asymmetric_uint8_linear_half_open_clip_x_spline_component,1,256,asymmetric,uint8,linear,half_open,clip_x,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L256_asymmetric_uint8_linear_half_open_clip_x_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L256_asymmetric_uint8_linear_half_open_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,18.922,
OK,seed1_L256_asymmetric_uint8_linear_half_open_zero_spline_spline_component,1,256,asymmetric,uint8,linear,half_open,zero_spline,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L256_asymmetric_uint8_linear_half_open_zero_spline_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L256_asymmetric_uint8_linear_half_open_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,18.998,
OK,seed2_L2_symmetric_int8_linear_closed_clip_x_spline_component,2,2,symmetric,int8,linear,closed,clip_x,spline_component,train,4096,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L2_symmetric_int8_linear_closed_clip_x_spline_component,experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L2_symmetric_int8_linear_closed_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,15.436,
